Royal Challengers Bangalore,YA Abdulla
Royal Challengers Bangalore,VS Malik
Royal Challengers Bangalore,RR Bhatkal
Royal Challengers Bangalore,RW Price
Royal Challengers Bangalore,JDP Oram
Royal Challengers Bangalore,MS Gony
Royal Challengers Bangalore,P Amarnath
Royal Challengers Bangalore,Joginder Sharma
Royal Challengers Bangalore,K Rabada
Royal Challengers Bangalore,CJ Anderson
Royal Challengers Bangalore,DB Ravi Teja
Royal Challengers Bangalore,KJ Abbott
Royal Challengers Bangalore,P Sahu
Royal Challengers Bangalore,P Parameswaran
Royal Challengers Bangalore,R Ninan
Royal Challengers Bangalore,S Kaushik
Royal Challengers Bangalore,LR Shukla
Royal Challengers Bangalore,SA Abbott
Royal Challengers Bangalore,AJ Finch
Royal Challengers Bangalore,FY Fazal
Royal Challengers Bangalore,S Randiv
Royal Challengers Bangalore,RJ Harris
Royal Challengers Bangalore,A Symonds
Royal Challengers Bangalore,RG Sharma
Royal Challengers Bangalore,KAJ Roach
Royal Challengers Bangalore,Jaskaran Singh
Royal Challengers Bangalore,Y Venugopal Rao
Royal Challengers Bangalore,DE Bollinger
Royal Challengers Bangalore,DT Patil
Royal Challengers Bangalore,Abdur Razzak
Royal Challengers Bangalore,S Tyagi
Royal Challengers Bangalore,Azhar Mahmood
Royal Challengers Bangalore,DJ Hussey
Royal Challengers Bangalore,WPUJC Vaas
Royal Challengers Bangalore,TL Suman
Royal Challengers Bangalore,PC Valthaty
Royal Challengers Bangalore,RG More
Royal Challengers Bangalore,DP Vijaykumar
Royal Challengers Bangalore,SB Bangar
Royal Challengers Bangalore,PD Collingwood
Royal Challengers Bangalore,M Ntini
Royal Challengers Bangalore,R McLaren
Royal Challengers Bangalore,KW Richardson
Royal Challengers Bangalore,Gagandeep Singh
Royal Challengers Bangalore,LMP Simmons
Royal Challengers Bangalore,JM Kemp
Royal Challengers Bangalore,S Dhawan
Royal Challengers Bangalore,AC Thomas
Royal Challengers Bangalore,R Sharma
Royal Challengers Bangalore,V Pratap Singh
Royal Challengers Bangalore,Anand Rajan
Royal Challengers Bangalore,GD McGrath
Royal Challengers Bangalore,MF Maharoof
Royal Challengers Bangalore,V Sehwag
Royal Challengers Bangalore,B Lee
Royal Challengers Bangalore,R Sathish
Royal Challengers Bangalore,KS Williamson
Royal Challengers Bangalore,DJ Muthuswami
